250	1	95.8	0	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.173936	0.196334	0.233506	0.0199937	0.0376331	0.0829477	0.048754	0.168522	0.532023	0
250	1	95.8	0	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.175968	0.195979	0.237494	0.0193124	0.0365558	0.080612	0.0493414	0.179413	0.52409	0
250	1	95.8	0	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.175414	0.197053	0.224276	0.0181553	0.0374132	0.0720553	0.0608561	0.175546	0.547342	0
250	1	95.8	0	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.175248	0.195526	0.225076	0.0189803	0.0367425	0.0767617	0.0527529	0.18104	0.600939	0
250	1	95.8	0	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.176668	0.197158	0.225412	0.0178456	0.0374246	0.0757967	0.0574837	0.171102	0.619888	0
250	1	95.8	25	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.158262	0.176589	0.179245	0.0112063	0.0209595	0.0359659	0.132405	0.381666	1.41076	0
250	1	95.8	25	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.161096	0.177014	0.180505	0.0104448	0.0206899	0.0471483	0.0799501	0.384128	1.53064	0
250	1	95.8	25	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.161362	0.1759	0.179141	0.0129928	0.0207186	0.029655	0.179928	0.393128	1.03879	0
250	1	95.8	25	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.156625	0.176745	0.183933	0.0115231	0.0210716	0.0390807	0.116722	0.377794	1.33242	0
250	1	95.8	25	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.160683	0.176086	0.181429	0.0122272	0.0214628	0.0330788	0.147238	0.351003	1.14596	0
250	1	95.8	25	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.160552	0.176418	0.18715	0.0126805	0.0214303	0.032635	0.162546	0.358689	1.09749	0
250	1	95.8	25	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.161788	0.176191	0.180333	0.012031	0.0208182	0.0352729	0.149244	0.386971	1.21535	0
250	1	95.8	25	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.161904	0.176389	0.180019	0.0114495	0.0213538	0.033979	0.155983	0.359905	1.31924	0
250	1	95.8	25	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	NaN	NaN	NaN	NaN	0	0.162267	0.175852	0.179127	0.0111545	0.0206828	0.0326555	0.163408	0.380836	1.40193	0
250	1	95.8	50	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.12461	0.328609	0.209546	0.0255876	11	0.153316	0.17165	0.173118	0.00750511	0.0147339	0.0266024	0.199652	0.737859	2.85675	0
250	1	95.8	50	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	3.64159	0.400911	0.259191	0.0303706	9	0.156717	0.171443	0.173009	0.00652333	0.0147151	0.0252213	0.194117	0.73466	3.70124	0
250	1	95.8	50	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.30754	0.291092	0.164402	0.0288954	13	0.150808	0.171698	0.173236	0.00672858	0.014506	0.0280111	0.157926	0.766248	3.59577	0
250	1	95.8	50	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.75577	0.270214	0.175827	0.020207	14	0.1564	0.171257	0.172841	0.00708147	0.0143551	0.0267934	0.168735	0.779455	3.2052	0
250	1	95.8	50	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.17834	0.345109	0.280076	0.0165908	11	0.157421	0.17195	0.173377	0.00833994	0.0145362	0.0271538	0.201065	0.764362	2.34422	0
250	1	95.8	50	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	3.69658	0.36202	0.206586	0.0352003	10	0.157629	0.171809	0.173218	0.00745689	0.0147382	0.0255165	0.220811	0.735963	2.852	0
250	1	95.8	50	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	3.61123	0.38024	0.227175	0.0337288	10	0.157613	0.172207	0.173618	0.00848235	0.0146897	0.026422	0.203608	0.744221	2.25688	0
250	1	95.8	50	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	3.83993	0.32551	0.16958	0.0379747	10	0.151088	0.1706	0.172077	0.00798363	0.0146067	0.0259869	0.176653	0.737884	2.50221	0
250	1	95.8	50	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	3.93941	0.36114	0.249236	0.024008	10	0.156042	0.171491	0.172818	0.00738141	0.0148813	0.0262277	0.196804	0.722385	2.92643	0
250	1	95.8	75	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.8855	0.169935	0.00213746	34.0096	23	0.15598	0.169676	0.171087	0.00582873	0.0119764	0.0307228	0.12856	1.08126	4.5946	0
250	1	95.8	75	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.90148	0.169491	0.00274341	20.4839	23	0.154724	0.169163	0.170365	0.00580371	0.0123907	0.0296856	0.136542	1.00245	4.57666	0
250	1	95.8	75	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.87823	0.170148	0.00226171	30.4899	23	0.144856	0.169867	0.170843	0.00520301	0.0120421	0.0335056	0.0857277	1.07774	5.73924	0
250	1	95.8	75	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.86984	0.170374	0.00144071	75.4406	23	0.151012	0.17012	0.171304	0.00580489	0.012183	0.031102	0.123135	1.05276	4.65161	0
250	1	95.8	75	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.90958	0.169239	0.00199197	38.68	23	0.149385	0.168837	0.169878	0.00526264	0.0121394	0.033686	0.0930184	1.03883	5.56269	0
250	1	95.8	75	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.88254	0.170013	0.00181466	47.2503	23	0.15584	0.169693	0.170909	0.0059592	0.0122526	0.0296362	0.137641	1.03433	4.3862	0
250	1	95.8	75	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.88345	0.17	0.0023764	27.546	23	0.15055	0.16958	0.170739	0.00584209	0.0124009	0.0322812	0.103679	1.01833	4.55157	0
250	1	95.8	75	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.88184	0.17003	0.00167317	55.5971	23	0.149	0.169657	0.170935	0.00534721	0.0123671	0.0301633	0.122866	1.01349	5.40971	0
250	1	95.8	75	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.88531	0.169939	0.00208692	35.6797	23	0.150419	0.169557	0.170722	0.00602163	0.0122526	0.0316827	0.107353	1.03969	4.29012	0
250	1	95.8	100	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.71815	0.174977	0.00427328	9.28909	22	0.124687	0.148046	0.167887	0.0264537	0.0459467	0.0561607	0.019626	0.0482594	0.211868	0
250	1	95.8	100	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.71906	0.174945	0.00412804	9.94881	22	0.12836	0.147896	0.175	0.00596697	0.0466733	0.0561544	0.0226023	0.0451421	4.76603	0
250	1	95.8	100	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.70397	0.1754	0.00396076	10.8914	22	0.121441	0.148315	0.175232	0.00898594	0.0466052	0.0594081	0.0160676	0.0451502	2.1099	0
250	1	95.8	100	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.7524	0.173923	0.00398807	10.4735	22	0.124148	0.147292	0.173727	0.00882406	0.0451639	0.05612	0.0212985	0.0504367	2.13215	0
250	1	95.8	100	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.70941	0.175236	0.00407309	10.2701	22	0.128417	0.148227	0.174923	0.00937433	0.0465783	0.0560448	0.0224678	0.0463107	1.92845	0
250	1	95.8	100	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.73283	0.174541	0.00454036	8.16696	22	0.128483	0.147775	0.174486	0.00687472	0.046079	0.0570764	0.0226604	0.0473457	3.55313	0
250	1	95.8	100	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.71951	0.174923	0.00396147	10.7988	22	0.12793	0.14796	0.16803	0.024416	0.0453074	0.0548961	0.0235728	0.0499233	0.248455	0
250	1	95.8	100	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.72062	0.174936	0.0050345	6.68771	22	0.125168	0.14804	0.174932	0.0102426	0.0453093	0.0558496	0.0219818	0.0498449	1.61559	0
250	1	95.8	100	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.76094	0.173677	0.00420249	9.39219	22	0.131645	0.147327	0.173459	0.0083771	0.0440192	0.0541133	0.0268145	0.054817	2.35165	0
250	1	95.8	125	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.09483	0.19629	0.00160882	92.5183	20	0.0891182	0.0955549	0.098585	0.0745879	0.0787081	0.082281	0.00378792	0.00436942	0.00489077	0
250	1	95.8	125	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.08153	0.196805	0.00171642	81.9248	19	0.0855818	0.0937475	0.0983525	0.0730261	0.0789105	0.0827665	0.00355441	0.00417837	0.00484873	0
250	1	95.8	125	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.09284	0.196365	0.00149394	107.417	20	0.0872867	0.0956573	0.09849	0.0733022	0.0789114	0.0828113	0.00366251	0.0043579	0.00488158	0
250	1	95.8	125	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.07653	0.197005	0.00205628	57.2555	19	0.0855091	0.0938138	0.09839	0.0737418	0.0788225	0.0824803	0.0035056	0.00411325	0.00480737	0
250	1	95.8	125	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	6.6182	0.186648	0.036883	0.151344	21	0.08702	0.09355	0.09827	0.0729469	0.0787422	0.0823923	0.00351673	0.00424291	0.00482967	0
250	1	95.8	125	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.0867	0.19661	0.00198014	61.3728	20	0.0854318	0.0940237	0.0983975	0.0735365	0.0790654	0.0820862	0.00352538	0.00425654	0.00488687	0
250	1	95.8	125	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.07822	0.196932	0.00159898	94.5828	19	0.0872581	0.0937688	0.098305	0.0736808	0.0787042	0.0822123	0.00364243	0.00415797	0.00486777	0
250	1	95.8	125	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.09723	0.1962	0.00177438	75.9547	20	0.0872467	0.0937845	0.098485	0.0744743	0.0787136	0.0831078	0.00359203	0.00432116	0.00476395	0
250	1	95.8	125	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	5.0994	0.19612	0.00196056	62.1379	20	0.0851435	0.0954902	0.0984375	0.0711337	0.0786242	0.0828753	0.0035809	0.00433794	0.00481534	0
250	1	95.8	150	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	7.80408	0.186443	0.053302	0.0722271	21	0.0768588	0.0874633	0.09799	0.0760155	0.0817254	0.0871247	0.00235806	0.00324991	0.00426935	0
250	1	95.8	150	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	7.79067	0.186924	0.0534374	0.0724192	21	0.077049	0.0892307	0.100692	0.0766336	0.0816826	0.0882949	0.00236784	0.00339169	0.00482467	0
250	1	95.8	150	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	7.8115	0.186281	0.053222	0.0722559	21	0.0753212	0.0888807	0.100646	0.0760836	0.0814574	0.0858911	0.00233732	0.00330472	0.00478657	0
250	1	95.8	150	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	11.7317	0.163838	0.0724441	0.0265328	24	0.0754173	0.0872611	0.100785	0.0757176	0.0812237	0.0859916	0.00212397	0.0032227	0.00467241	0
250	1	95.8	150	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	9.40651	0.177595	0.0620989	0.0459915	22	0.0753558	0.0888909	0.102787	0.0745276	0.0813677	0.0864134	0.00217063	0.00331855	0.00510752	0
250	1	95.8	150	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	9.19517	0.1778	0.06173	0.0467038	22	0.0755077	0.0875378	0.100797	0.0763463	0.0815524	0.0863208	0.00233856	0.00323083	0.00497768	0
250	1	95.8	150	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	11.5788	0.162808	0.0717745	0.026524	24	0.0754327	0.0873267	0.100308	0.0761745	0.0815174	0.0863094	0.00231597	0.00322359	0.00466518	0
250	1	95.8	150	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	11.6226	0.162946	0.0718617	0.0265268	24	0.0797531	0.0873844	0.100262	0.0765432	0.0814915	0.0862792	0.00252207	0.00321409	0.00472832	0
250	1	95.8	150	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	9.09468	0.177745	0.0615372	0.0469537	22	0.0739698	0.0874067	0.103363	0.0744521	0.0813296	0.0863876	0.00209334	0.0032405	0.00496395	0
250	1	95.8	175	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.81168	0.207844	0.00191963	77.1493	18	0.0918805	0.116895	0.139496	0.0769604	0.0827838	0.0885385	0.00385988	0.00722409	0.0138368	0
250	1	95.8	175	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.82345	0.207333	0.00168663	99.202	18	0.0938	0.115712	0.149312	0.0767231	0.082594	0.0889517	0.00395713	0.00705697	0.0179053	0
250	1	95.8	175	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.81907	0.207533	0.00230753	53.1518	18	0.0919098	0.116742	0.145656	0.0757954	0.0827937	0.088132	0.00355945	0.00704759	0.0158279	0
250	1	95.8	175	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.80391	0.208183	0.00208418	65.7682	18	0.0965821	0.117089	0.145742	0.0767309	0.082948	0.0890767	0.00394097	0.00722917	0.0166482	0
250	1	95.8	175	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.83009	0.20705	0.00177706	88.9963	18	0.0961949	0.115574	0.143388	0.0765898	0.0825321	0.0887617	0.0042205	0.00707221	0.0155349	0
250	1	95.8	175	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.80237	0.20825	0.00209123	65.3887	18	0.0962487	0.114867	0.150248	0.0770259	0.0832642	0.0877401	0.00406161	0.0072238	0.0178584	0
250	1	95.8	175	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.80175	0.208267	0.00144018	137.904	18	0.0938475	0.117152	0.144258	0.0770588	0.083067	0.0883183	0.00378182	0.00717362	0.0152879	0
250	1	95.8	175	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.80309	0.208211	0.00160216	111.339	18	0.0966923	0.114505	0.150676	0.0772226	0.0831113	0.0889675	0.00421759	0.00694544	0.0180392	0
250	1	95.8	175	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.80154	0.208294	0.00247706	46.6346	18	0.0923171	0.11437	0.156158	0.076396	0.0830247	0.0880792	0.00374553	0.00693244	0.0206588	0
250	1	95.8	200	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.6842	0.213494	0.00156937	125.101	18	0.114226	0.133597	0.167083	0.0758907	0.0836849	0.0907473	0.00681009	0.010695	0.0256429	0
250	1	95.8	200	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.68247	0.213572	0.00150169	136.781	18	0.107753	0.137129	0.168374	0.0733493	0.0835988	0.0888609	0.00598868	0.0110619	0.0280876	0
250	1	95.8	200	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.66798	0.214239	0.00173955	102.889	18	0.107183	0.137564	0.167661	0.0771668	0.0841204	0.0887858	0.00553682	0.0111127	0.0250602	0
250	1	95.8	200	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.66989	0.214156	0.00201121	76.8818	18	0.107822	0.135853	0.175232	0.0715486	0.0841094	0.08979	0.00575372	0.0111305	0.0332802	0
250	1	95.8	200	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.68559	0.213428	0.00129651	183.126	18	0.113679	0.137205	0.161754	0.0780396	0.0836956	0.0893621	0.00644597	0.0111448	0.0218189	0
250	1	95.8	200	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.68748	0.213344	0.00152092	132.917	18	0.11623	0.136963	0.16807	0.0756179	0.0839758	0.0889245	0.00671629	0.011083	0.0262887	0
250	1	95.8	200	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.66806	0.214233	0.00160551	120.778	18	0.11415	0.133934	0.160904	0.0759247	0.0842932	0.0896434	0.00651139	0.0108013	0.0228567	0
250	1	95.8	200	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.67005	0.214139	0.00139964	158.71	18	0.113765	0.134121	0.175173	0.0707924	0.0841352	0.0895623	0.00621045	0.0108055	0.0339607	0
250	1	95.8	200	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.67412	0.213961	0.00196563	80.2698	18	0.114212	0.13385	0.167204	0.0757606	0.0840722	0.0901217	0.0068768	0.0107923	0.0257873	0
250	1	95.8	225	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.55285	0.219659	0.00193393	89.7255	17	0.121558	0.14959	0.196516	0.059829	0.0855239	0.092142	0.00746592	0.0142807	0.0671305	0
250	1	95.8	225	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.54255	0.220165	0.00237591	59.8598	17	0.129007	0.149746	0.187675	0.0706604	0.0854471	0.0928367	0.00830264	0.0143927	0.0418815	0
250	1	95.8	225	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.52675	0.220924	0.00185457	99.2641	17	0.121219	0.150992	0.187675	0.0673089	0.0858417	0.0930683	0.00755292	0.0148464	0.0461871	0
250	1	95.8	225	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.53684	0.220429	0.0016665	122.11	17	0.121758	0.150962	0.18736	0.0689902	0.0856599	0.0941934	0.0073528	0.0146148	0.0437143	0
250	1	95.8	225	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.5328	0.220624	0.0014927	152.602	17	0.120961	0.150162	0.18772	0.0702493	0.0855633	0.0922757	0.00719097	0.0147306	0.0424422	0
250	1	95.8	225	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.53372	0.220576	0.00130025	200.988	17	0.124897	0.150042	0.18927	0.0674635	0.0855722	0.0923523	0.00801916	0.0144371	0.0458398	0
250	1	95.8	225	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.53794	0.220376	0.0016932	118.204	17	0.1174	0.149842	0.197447	0.059977	0.0862347	0.0937826	0.00706044	0.0141485	0.0674835	0
250	1	95.8	225	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.54461	0.220059	0.00205154	80.1689	17	0.121581	0.149862	0.179786	0.0740156	0.0856392	0.0919325	0.00790243	0.0146842	0.0328767	0
250	1	95.8	225	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.54352	0.220106	0.00170238	116.502	17	0.124777	0.14989	0.18695	0.0680356	0.0856861	0.0925716	0.00776944	0.0146306	0.0446945	0
250	1	95.8	250	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.45269	0.224594	0.00160486	139.274	17	0.136136	0.173609	0.212422	0.0454321	0.0810763	0.0918199	0.0104188	0.0252655	0.146345	0
250	1	95.8	250	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.45839	0.224306	0.00150394	157.983	17	0.137329	0.17347	0.211944	0.0448672	0.0805403	0.0926791	0.00997342	0.0255302	0.149219	0
250	1	95.8	250	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.44902	0.224794	0.00245471	59.6906	17	0.132059	0.173718	0.21265	0.0440029	0.0815994	0.0934448	0.00946913	0.0248725	0.157247	0
250	1	95.8	250	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.45432	0.224524	0.00231072	67.1185	17	0.132693	0.173561	0.212111	0.0445795	0.0802803	0.0909313	0.0093078	0.0254848	0.152044	0
250	1	95.8	250	4	100	4.5	0.0048	100	-60	-40	0.7	0.03	2	-50	100	35	4.45344	0.224565	0.00214474	77.9514	17	0.137593	0.173548	0.212339	0.0451815	0.081069	0.0923967	0.0104797	0.0252912	0.148497	0
